식당(ID),식당명,도로명주소,지번주소,식당위도,식당경도,식당대표전화번호,영업신고증업태명,영업인허가명,음식점소개내용,식당상태
665843,속편한 흰민들레 만두,강원도 원주시 흥업면 사제로 7,강원도 원주시 흥업면 흥업리 595-2,37.3030187,127.9187891,,한식,일반음식점,"무엇을 먹을지 고민되신다고요? 강원도 원주시에 계시다면 ""속편한흰민들레만두찐빵""을 추천합니다! 남녀 화장실이 구분되어 있는 매장입니다. 주차공간, 다국어 메뉴판이 있는 매장입니다.",운영중
665880,고기듬뿍대왕비빔밥,강원도 원주시 평원초교길 28-10,강원도 원주시 단계동 813-6,37.3497938,127.9321871,033-747-9696,한식,일반음식점,"무엇을 먹을지 고민되신다고요? 강원도 원주시에 계시다면 ""고기듬뿍대왕비빔밥""을 추천합니다! 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
666742,이삭토스트 원주법원점,강원도 원주시 능라동길 78 1층 104호,강원도 원주시 무실동 1850-5,37.3337993,127.9285578,033-735-5777,일반조리판매,휴게음식점,"강원도 원주시에서 어디를 갈지 고민이라면! ""이삭토스트(원주법원점)""에 가보시는 건 어떨까요? 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
666909,매일순대국감자탕,강원도 원주시 상지대길 65,강원도 원주시 우산동 201-34,37.3698918,127.9355235,050-4920-7825,한식,일반음식점,"""매일순대국감자탕""은 강원도 원주시에 있습니다. 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
666975,7375와글,강원도 원주시 남산로48번길 31-3,강원도 원주시 원동 304-5,37.3421604,127.9478643,033-765-7375,한식,일반음식점,"""7375와글""을 강원도 원주시의 가 볼 만한 식당으로 추천합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
727102,속초코다리,강원도 원주시 송림길 48-34,강원도 원주시 개운동 446-21,37.3308918,127.9513173,033-766-1107,회집,일반음식점,"""속초코다리""는 강원도 원주시에 있습니다. 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
667408,쉐프스카페원주점,강원도 원주시 양지뜰2길 6,강원도 원주시 반곡동 1850-4,37.3266779,127.9828926,033-733-2689,기타,일반음식점,"""쉐프스카페(원주점)""를 강원도 원주시의 가 볼 만한 식당으로 추천합니다! 남녀 화장실이 구분되어 있는 매장입니다. 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
726986,브레드테이블,강원도 원주시 향교길 57 대성현대아파트 상가동 203호,강원도 원주시 명륜동 124,37.3394108,127.9508931,033-766-8255,커피숍,휴게음식점,"강원도 원주시에서 맛집을 찾으신다면 ""브레드테이블""을 추천합니다. 다국어 메뉴판이 있는 매장입니다.",운영중
726765,진칼국수,강원도 원주시 섭재삼보길 1-18,강원도 원주시 반곡동 1095-3,37.3129463,127.9773705,,한식,일반음식점,"강원도 원주시에 가신다면 ""진칼국수""에 방문해보세요~ 다국어 메뉴판이 있는 매장입니다.",운영중
668331,강솔마을,강원도 원주시 판부면 서곡길 161-51,강원도 원주시 판부면 서곡리 33,37.3040922,127.9532285,033-764-9252,한식,일반음식점,"강원도 원주시에서 가 볼 만한 식당을 찾으신다면? ""강솔마을""을 추천합니다! 남녀 화장실이 구분되어 있는 매장입니다. 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
668453,죠샌드위치 원주무실동점,강원도 원주시 시청로 11-1,강원도 원주시 무실동 1724-1,37.3414334,127.9224138,033-744-1178,일반조리판매,휴게음식점,"강원도 원주시에서 어디를 갈지 고민이라면! ""죠샌드위치(원주무실동점)""에 가보시는 건 어떨까요? 남녀 화장실이 구분되어 있는 매장입니다. 다국어 메뉴판, 무선 인터넷이 있는 매장입니다.",운영중
726474,마라몽 원주점,강원도 원주시 능라동길 35 2층 201호,강원도 원주시 무실동 1857-15,37.3337993,127.9285578,033-734-4555,중국식,일반음식점,"""마라몽""은 강원도 원주시에 있습니다. 남녀 화장실이 구분되어 있으며, 베리어프리 매장입니다. 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
668974,교촌치킨 명륜점,강원도 원주시 남원로 527,강원도 원주시 명륜동 539,37.3316254,127.9465412,033-765-9922,호프/통닭,일반음식점,"""교촌치킨(명륜점)""은 강원도 원주시에 있습니다. 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
669371,제주흑돈,강원도 원주시 금불3길 5,강원도 원주시 단계동 830-6,37.3483408,127.9320547,033-747-9200,한식,일반음식점,"강원도 원주시에 가신다면 ""제주흑돈""에 방문해보세요~ 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
669380,파스타부오노 중앙점,강원도 원주시 무실로12번길 33 2층,강원도 원주시 일산동 71-1,37.3500051,127.947793,033-744-1127,경양식,일반음식점,"강원도 원주시에서 어디를 갈지 고민이라면! ""파스타부오노(중앙점)""에 가보시는 건 어떨까요? 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
670120,토정추어탕,강원도 원주시 소초면 치악로 2358,강원도 원주시 소초면 흥양리 1532-2,37.3850549,127.9773295,033-731-9354,한식,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 강원도 원주시 맛집, ""토정추어탕""을 추천합니다! 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 주차공간, 다국어 메뉴판이 있는 매장입니다.",운영중
724532,외가집 원주점,강원도 원주시 솔우물2길 21-1 1층 외가집,강원도 원주시 무실동 1880-2,37.3267656,127.9304099,033-747-3777,한식,일반음식점,"""외가집(원주점)""을 강원도 원주시의 가 볼 만한 식당으로 추천합니다! 남녀 화장실이 구분되어 있는 매장입니다. 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
654856,새마을식당 원주혁신도시점,강원도 원주시 봄마중길 3 101호,강원도 원주시 반곡동 1872-1,37.3258026,127.9802952,033-745-7454,한식,일반음식점,"강원도 원주시에 가신다면 ""새마을식당(원주혁신점)""에 방문해보세요~ 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 남녀 화장실이 구분되어 있는 매장입니다. 주차공간, 다국어 메뉴판이 있는 매장입니다.",운영중
654457,참치혼네,강원도 원주시 양지로 68,강원도 원주시 반곡동 1897-1,37.3270968,127.9852401,033-748-3789,일식,일반음식점,"""참치혼네""를 강원도 원주시의 가 볼 만한 식당으로 추천합니다! 주차공간, 다국어 메뉴판이 있는 매장입니다.",운영중
641842,육쌈냉면,강원도 원주시 남원로 528-11,강원도 원주시 단구동 1515-12,37.3305959,127.9479685,033-762-6392,냉면집,일반음식점,"강원도 원주시에서 식당을 찾으신다면? ""육쌈냉면(원주단구점)""을 방문해보세요! 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
642193,어반루프탑,강원도 원주시 동부순환로 300,강원도 원주시 행구동 1740-2 -2,37.342068,127.9757961,070-4195-9000,기타,일반음식점,"강원도 원주시에서 가 볼 만한 식당을 찾으신다면? ""어반루프탑""을 추천합니다! 남녀 화장실이 구분되어 있는 매장입니다. 배달 가능한 매장입니다. 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
642562,고단한식뷔페,강원도 원주시 신촌길 38,강원도 원주시 태장동 2346,37.3976614,127.9485528,,한식,일반음식점,"강원도 원주시에서 식당을 찾으신다면? ""고단한식뷔페""를 방문해보세요! 남녀 화장실이 구분되어 있는 매장입니다. 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
642873,일식당,강원도 원주시 양지뜰4길 30,강원도 원주시 반곡동 1853-5,37.3268262,127.9834529,033-900-1313,한식,일반음식점,"강원도 원주시에서 식당을 찾으신다면? ""일식당""을 방문해보세요! 남녀 화장실이 구분되어 있는 매장입니다. 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
642892,할머니밥집,강원도 원주시 금불4길 35,강원도 원주시 단계동 811-9,37.349799,127.9328073,033-747-8636,한식,일반음식점,"강원도 원주시에 가신다면 ""할머니 밥집""에 방문해보세요~ 다국어 메뉴판이 있는 매장입니다.",운영중
643072,퀴즈노스 원주무실법원점,"강원도 원주시 능라동길 70 1층 101호 (무실동, 센텀빌딩)",강원도 원주시 무실동 1855-4,37.3337964,127.9302031,033-735-9826,일반조리판매,휴게음식점,"강원도 원주시에 가신다면 ""퀴즈노스(무실법원점)""에 방문해보세요~ 배달 가능한 매장입니다. 다국어 메뉴판, 무선 인터넷이 있는 매장입니다.",운영중
734145,클래식,강원도 원주시 전망길 16-2 1층,강원도 원주시 단계동 1207-17,37.3536776,127.9170149,033-743-2002,경양식,일반음식점,"무엇을 먹을지 고민되신다고요? 강원도 원주시에 계시다면 ""클래식""을 추천합니다! 남녀 화장실이 구분되어 있는 매장입니다. 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
643353,횡성한우곱창알천,강원도 원주시 봄마중길 36 1층,강원도 원주시 반곡동 1878-10,37.3251447,127.9808426,033-743-8849,한식,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 강원도 원주시 맛집, ""횡성한우곱창알천(혁신3호점)""을 추천합니다! 남녀 화장실이 구분되어 있는 매장입니다. 다국어 메뉴판, 무선 인터넷이 있는 매장입니다.",운영중
644183,맛있는안주가있는술집,강원도 원주시 단관길 108,강원도 원주시 단구동 1667-2,37.3205024,127.9582642,033-761-0863,한식,일반음식점,"강원도 원주시에서 식당을 찾으신다면? ""맛있는안주가있는술집""을 방문해보세요! 남녀 화장실이 구분되어 있는 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
644273,하루엔소쿠 원주시청점,강원도 원주시 시청로 36,강원도 원주시 무실동 1718-4,37.3391898,127.9236214,033-742-6008,정종/대포집/소주방,일반음식점,"무엇을 먹을지 고민되신다고요? 강원도 원주시에 계시다면 ""하루엔소쿠(원주시청점)""를 추천합니다! 남녀 화장실이 구분되어 있는 매장입니다. 배달 가능한 매장입니다. 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
733948,메가엠지씨커피 원주무실점,강원도 원주시 능라동길 48-1 103호 메가커피,강원도 원주시 무실동 1855-2,37.3341253,127.9297216,033-735-6478,커피숍,휴게음식점,"어디 가야 할지 고민이시라고요? 그럼 강원도 원주시 맛집, ""메가커피(원주무실점)""를 추천합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
733680,볼타커피,강원도 원주시 앙월길 10-1 1층,강원도 원주시 단구동 785-5,37.3178351,127.9546857,033-766-1708,커피숍,휴게음식점,"강원도 원주시에서 식당을 찾으신다면? ""볼타커피""를 방문해보세요! 다국어 메뉴판이 있는 매장입니다.",운영중
733366,쿠우쿠우 원주혁신점,강원도 원주시 황금로 34 3층,강원도 원주시 반곡동 1905-9,37.3270065,127.9904838,033-743-6274,뷔페식,일반음식점,"무엇을 먹을지 고민되신다고요? 강원도 원주시에 계시다면 ""쿠우쿠우(원주혁신점)""를 추천합니다! 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 남녀 화장실이 구분되어 있는 매장입니다. 배달 가능한 매장입니다. 놀이방, 다국어 메뉴판이 있는 매장입니다.",운영중
644896,화닭발,강원도 원주시 소방서길 46-12,강원도 원주시 명륜동 826-1,37.3289802,127.9431644,033-747-4892,한식,일반음식점,"강원도 원주시에서 식당을 찾으신다면? ""재벌화닭발""을 방문해보세요! 다국어 메뉴판이 있는 매장입니다.",운영중
643779,루즈엔드,강원도 원주시 섬밭들1길 42-4,강원도 원주시 무실동 1667-4,37.3321415,127.9238563,033-732-0008,경양식,일반음식점,"강원도 원주시에서 가 볼 만한 식당을 찾으신다면? ""루즈엔드""를 추천합니다! 배달 가능한 매장입니다. 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
